timestamp,device_id,rack_location,cpu_utilization,memory_usage,disk_io,temperature,network_traffic,power_usage,status
2025-02-17 02:24:04.158842,SRV-001,RACK-B,34.5,50.8,236.0,24.4,50.0,360.9,normal
2025-02-17 02:24:04.158842,SRV-002,RACK-C,30.9,54.1,263.0,24.1,69.0,364.9,normal
2025-02-17 02:24:04.158842,SRV-003,RACK-A,39.2,49.2,238.0,24.9,197.0,349.2,normal
2025-02-17 02:24:04.158842,SRV-004,RACK-B,36.7,51.6,257.0,24.7,50.0,347.3,normal
2025-02-17 02:24:04.158842,SRV-005,RACK-C,39.5,45.6,242.0,24.7,59.0,345.4,normal
2025-02-17 02:25:04.158842,SRV-001,RACK-B,34.1,54.8,251.0,24.4,56.0,336.3,normal
2025-02-17 02:25:04.158842,SRV-002,RACK-B,34.9,52.1,263.0,24.5,50.0,390.0,normal
2025-02-17 02:25:04.158842,SRV-003,RACK-B,23.3,50.3,264.0,23.3,50.0,296.1,normal
2025-02-17 02:25:04.158842,SRV-004,RACK-A,32.2,60.7,259.0,24.2,134.0,359.8,normal
2025-02-17 02:25:04.158842,SRV-005,RACK-B,44.0,45.0,269.0,25.4,207.0,381.2,normal
2025-02-17 02:26:04.158842,SRV-001,RACK-C,32.9,54.6,250.0,24.3,104.0,344.6,normal
2025-02-17 02:26:04.158842,SRV-002,RACK-B,28.7,53.7,267.0,23.9,50.0,352.5,normal
2025-02-17 02:26:04.158842,SRV-003,RACK-B,30.6,47.0,235.0,24.1,67.0,292.1,normal
2025-02-17 02:26:04.158842,SRV-004,RACK-B,35.7,43.6,255.0,24.6,342.0,342.4,normal
2025-02-17 02:26:04.158842,SRV-005,RACK-B,41.6,45.7,256.0,25.2,144.0,364.2,normal
2025-02-17 02:27:04.158842,SRV-001,RACK-A,42.2,54.9,259.0,25.2,149.0,392.1,normal
2025-02-17 02:27:04.158842,SRV-002,RACK-A,30.5,46.5,276.0,24.0,50.0,359.4,normal
2025-02-17 02:27:04.158842,SRV-003,RACK-C,30.5,48.8,256.0,24.4,50.0,360.3,normal
2025-02-17 02:27:04.158842,SRV-004,RACK-A,38.4,51.5,280.0,24.8,208.0,332.3,normal
2025-02-17 02:27:04.158842,SRV-005,RACK-B,37.0,56.3,238.0,24.7,188.0,379.8,normal
2025-02-17 02:28:04.158842,SRV-001,RACK-B,46.6,55.3,262.0,25.7,87.0,375.0,normal
2025-02-17 02:28:04.158842,SRV-002,RACK-B,39.0,46.1,240.0,24.9,50.0,346.1,normal
2025-02-17 02:28:04.158842,SRV-003,RACK-B,43.2,52.4,250.0,25.3,78.0,323.4,normal
2025-02-17 02:28:04.158842,SRV-004,RACK-A,24.9,49.4,242.0,23.5,50.0,309.7,normal
2025-02-17 02:28:04.158842,SRV-005,RACK-B,30.8,54.1,225.0,24.1,155.0,311.8,normal
2025-02-17 02:29:04.158842,SRV-001,RACK-B,38.6,45.9,256.0,24.9,50.0,346.5,normal
2025-02-17 02:29:04.158842,SRV-002,RACK-C,38.5,46.4,233.0,24.8,105.0,316.8,normal
2025-02-17 02:29:04.158842,SRV-003,RACK-A,43.2,55.4,220.0,25.3,50.0,374.4,normal
2025-02-17 02:29:04.158842,SRV-004,RACK-C,34.8,58.3,240.0,24.5,549.0,374.4,normal
2025-02-17 02:29:04.158842,SRV-005,RACK-B,33.5,48.1,253.0,24.3,50.0,314.6,normal
2025-02-17 02:30:04.158842,SRV-001,RACK-A,25.4,56.4,284.0,23.5,50.0,346.0,normal
2025-02-17 02:30:04.158842,SRV-002,RACK-A,34.8,51.2,229.0,24.5,50.0,334.7,normal
2025-02-17 02:30:04.158842,SRV-003,RACK-B,38.8,48.7,243.0,24.9,50.0,380.8,normal
2025-02-17 02:30:04.158842,SRV-004,RACK-C,34.6,49.6,238.0,24.5,50.0,359.7,normal
2025-02-17 02:30:04.158842,SRV-005,RACK-B,35.2,54.8,262.0,24.5,50.0,359.7,normal
2025-02-17 02:31:04.158842,SRV-001,RACK-C,36.6,53.3,238.0,24.7,50.0,359.7,normal
2025-02-17 02:31:04.158842,SRV-002,RACK-A,45.8,54.9,227.0,25.6,68.0,345.7,normal
2025-02-17 02:31:04.158842,SRV-003,RACK-B,38.8,48.4,286.0,24.9,50.0,354.7,normal
2025-02-17 02:31:04.158842,SRV-004,RACK-C,29.4,47.1,253.0,23.9,108.0,308.1,normal
2025-02-17 02:31:04.158842,SRV-005,RACK-A,41.3,45.1,229.0,25.1,50.0,309.6,normal
2025-02-17 02:32:04.158842,SRV-001,RACK-B,33.6,49.4,276.0,24.4,50.0,346.7,normal
2025-02-17 02:32:04.158842,SRV-002,RACK-A,35.8,49.6,262.0,24.6,55.0,349.5,normal
2025-02-17 02:32:04.158842,SRV-003,RACK-B,33.5,52.0,237.0,24.3,54.0,301.1,normal
2025-02-17 02:32:04.158842,SRV-004,RACK-A,27.0,51.4,304.0,23.7,50.0,344.0,normal
2025-02-17 02:32:04.158842,SRV-005,RACK-A,39.1,50.3,304.0,24.9,104.0,379.8,normal
2025-02-17 02:33:04.158842,SRV-001,RACK-C,31.4,44.6,246.0,24.1,50.0,348.4,normal
2025-02-17 02:33:04.158842,SRV-002,RACK-B,32.1,49.2,232.0,24.2,299.0,330.1,normal
2025-02-17 02:33:04.158842,SRV-003,RACK-C,42.3,50.2,284.0,25.2,51.0,395.6,normal
2025-02-17 02:33:04.158842,SRV-004,RACK-A,28.0,44.5,264.0,23.8,50.0,338.2,normal
2025-02-17 02:33:04.158842,SRV-005,RACK-C,95.0,67.4,236.0,30.5,74.0,453.5,warning
2025-02-17 02:34:04.158842,SRV-001,RACK-C,32.2,49.9,235.0,24.2,76.0,359.3,normal
2025-02-17 02:34:04.158842,SRV-002,RACK-B,32.5,40.6,276.0,24.2,147.0,369.3,normal
2025-02-17 02:34:04.158842,SRV-003,RACK-A,41.6,47.9,229.0,25.2,68.0,342.6,normal
2025-02-17 02:34:04.158842,SRV-004,RACK-B,27.4,55.2,211.0,23.7,166.0,303.5,normal
2025-02-17 02:34:04.158842,SRV-005,RACK-A,41.6,56.3,263.0,25.2,50.0,336.1,normal
2025-02-17 02:35:04.158842,SRV-001,RACK-B,31.1,48.8,221.0,24.1,180.0,256.1,normal
2025-02-17 02:35:04.158842,SRV-002,RACK-C,36.4,41.3,267.0,24.6,85.0,398.1,normal
2025-02-17 02:35:04.158842,SRV-003,RACK-C,44.3,57.7,254.0,25.4,86.0,398.1,normal
2025-02-17 02:35:04.158842,SRV-004,RACK-B,23.5,51.0,255.0,23.4,50.0,364.3,normal
2025-02-17 02:35:04.158842,SRV-005,RACK-B,39.7,52.1,242.0,25.0,50.0,321.7,normal
2025-02-17 02:36:04.158842,SRV-001,RACK-C,34.8,59.3,213.0,24.5,50.0,352.6,normal
2025-02-17 02:36:04.158842,SRV-002,RACK-B,35.1,40.6,255.0,24.5,139.0,350.5,normal
2025-02-17 02:36:04.158842,SRV-003,RACK-C,37.0,57.0,260.0,24.7,65.0,388.2,normal
2025-02-17 02:36:04.158842,SRV-004,RACK-C,31.7,44.8,257.0,24.2,50.0,342.8,normal
2025-02-17 02:36:04.158842,SRV-005,RACK-C,28.2,44.7,240.0,23.8,50.0,337.8,normal
2025-02-17 02:37:04.158842,SRV-001,RACK-A,36.9,54.1,226.0,24.7,50.0,338.2,normal
2025-02-17 02:37:04.158842,SRV-002,RACK-B,34.2,50.7,260.0,24.4,50.0,367.6,normal
2025-02-17 02:37:04.158842,SRV-003,RACK-B,34.8,46.6,224.0,24.5,268.0,332.2,normal
2025-02-17 02:37:04.158842,SRV-004,RACK-A,25.5,45.7,222.0,23.5,139.0,291.9,normal
2025-02-17 02:37:04.158842,SRV-005,RACK-B,30.2,42.9,233.0,24.0,88.0,263.3,normal
2025-02-17 02:38:04.158842,SRV-001,RACK-B,30.9,53.8,247.0,24.1,139.0,372.0,normal
2025-02-17 02:38:04.158842,SRV-002,RACK-C,36.2,50.2,240.0,24.6,62.0,325.9,normal
2025-02-17 02:38:04.158842,SRV-003,RACK-B,34.7,55.6,241.0,24.5,134.0,317.6,normal
2025-02-17 02:38:04.158842,SRV-004,RACK-C,29.4,37.7,229.0,23.9,322.0,326.6,normal
2025-02-17 02:38:04.158842,SRV-005,RACK-C,37.5,51.2,249.0,24.8,121.0,377.6,normal
2025-02-17 02:39:04.158842,SRV-001,RACK-C,31.8,46.9,239.0,24.2,230.0,322.3,normal
2025-02-17 02:39:04.158842,SRV-002,RACK-A,34.1,44.5,247.0,24.4,105.0,337.4,normal
2025-02-17 02:39:04.158842,SRV-003,RACK-A,42.9,53.2,251.0,25.3,50.0,368.2,normal
2025-02-17 02:39:04.158842,SRV-004,RACK-C,40.3,50.1,253.0,25.0,108.0,333.8,normal
2025-02-17 02:39:04.158842,SRV-005,RACK-A,38.0,52.9,252.0,24.8,50.0,355.3,normal
2025-02-17 02:40:04.158842,SRV-001,RACK-B,41.6,58.2,263.0,25.2,117.0,368.0,normal
2025-02-17 02:40:04.158842,SRV-002,RACK-C,35.6,49.2,248.0,24.6,50.0,351.4,normal
2025-02-17 02:40:04.158842,SRV-003,RACK-C,37.3,49.9,259.0,24.7,93.0,338.9,normal
2025-02-17 02:40:04.158842,SRV-004,RACK-A,36.3,46.8,257.0,24.6,81.0,353.6,normal
2025-02-17 02:40:04.158842,SRV-005,RACK-C,35.3,50.9,229.0,24.5,50.0,344.0,normal
2025-02-17 02:41:04.158842,SRV-001,RACK-B,37.6,51.5,264.0,24.8,50.0,345.9,normal
2025-02-17 02:41:04.158842,SRV-002,RACK-C,42.7,57.4,260.0,25.3,348.0,378.8,normal
2025-02-17 02:41:04.158842,SRV-003,RACK-A,30.0,45.9,255.0,24.0,50.0,335.4,normal
2025-02-17 02:41:04.158842,SRV-004,RACK-A,31.4,52.5,255.0,24.1,195.0,367.5,normal
2025-02-17 02:41:04.158842,SRV-005,RACK-B,31.6,48.6,240.0,24.2,128.0,358.4,normal
2025-02-17 02:42:04.158842,SRV-001,RACK-C,41.5,42.2,242.0,25.1,174.0,380.1,normal
2025-02-17 02:42:04.158842,SRV-002,RACK-B,34.1,49.1,239.0,24.4,50.0,360.8,normal
2025-02-17 02:42:04.158842,SRV-003,RACK-B,29.3,52.2,279.0,23.9,50.0,313.2,normal
2025-02-17 02:42:04.158842,SRV-004,RACK-B,39.9,56.2,240.0,25.0,459.0,376.9,normal
2025-02-17 02:42:04.158842,SRV-005,RACK-C,38.8,58.0,240.0,24.9,50.0,367.9,normal
2025-02-17 02:43:04.158842,SRV-001,RACK-A,39.1,58.9,284.0,24.9,164.0,354.8,normal
2025-02-17 02:43:04.158842,SRV-002,RACK-C,36.5,53.2,268.0,24.7,50.0,387.3,normal
2025-02-17 02:43:04.158842,SRV-003,RACK-C,32.9,45.5,266.0,24.3,50.0,361.1,normal
2025-02-17 02:43:04.158842,SRV-004,RACK-C,31.1,33.8,244.0,24.1,50.0,338.7,normal
2025-02-17 02:43:04.158842,SRV-005,RACK-B,38.6,40.4,237.0,24.9,417.0,366.1,normal
2025-02-17 02:44:04.158842,SRV-001,RACK-A,37.5,51.3,264.0,24.7,155.0,367.6,normal
2025-02-17 02:44:04.158842,SRV-002,RACK-C,36.5,53.0,234.0,24.6,50.0,314.0,normal
2025-02-17 02:44:04.158842,SRV-003,RACK-B,40.9,58.4,241.0,25.1,50.0,346.4,normal
2025-02-17 02:44:04.158842,SRV-004,RACK-A,38.3,43.4,250.0,24.8,56.0,371.6,normal
2025-02-17 02:44:04.158842,SRV-005,RACK-B,38.8,52.0,263.0,24.9,50.0,353.0,normal
2025-02-17 02:45:04.158842,SRV-001,RACK-A,40.6,44.6,269.0,25.1,50.0,391.7,normal
2025-02-17 02:45:04.158842,SRV-002,RACK-B,34.2,48.7,271.0,24.4,107.0,328.0,normal
2025-02-17 02:45:04.158842,SRV-003,RACK-C,41.6,57.9,267.0,25.2,146.0,397.0,normal
2025-02-17 02:45:04.158842,SRV-004,RACK-A,36.9,58.5,268.0,24.7,50.0,373.0,normal
2025-02-17 02:45:04.158842,SRV-005,RACK-C,43.8,51.8,250.0,25.4,50.0,369.3,normal
2025-02-17 02:46:04.158842,SRV-001,RACK-B,39.4,50.0,261.0,24.9,72.0,398.1,normal
2025-02-17 02:46:04.158842,SRV-002,RACK-A,30.5,48.5,240.0,24.1,60.0,335.3,normal
2025-02-17 02:46:04.158842,SRV-003,RACK-B,35.2,46.6,257.0,24.5,50.0,387.5,normal
2025-02-17 02:46:04.158842,SRV-004,RACK-B,39.6,48.0,259.0,25.0,55.0,335.3,normal
2025-02-17 02:46:04.158842,SRV-005,RACK-B,29.0,55.0,264.0,23.9,50.0,348.6,normal
2025-02-17 02:47:04.158842,SRV-001,RACK-B,33.7,49.3,251.0,24.4,50.0,365.1,normal
2025-02-17 02:47:04.158842,SRV-002,RACK-C,32.6,48.6,259.0,24.3,131.0,354.3,normal
2025-02-17 02:47:04.158842,SRV-003,RACK-A,33.6,46.3,263.0,24.4,50.0,323.2,normal
2025-02-17 02:47:04.158842,SRV-004,RACK-B,31.4,53.6,251.0,24.1,50.0,348.0,normal
2025-02-17 02:47:04.158842,SRV-005,RACK-C,42.7,48.4,216.0,25.3,404.0,345.2,normal
2025-02-17 02:48:04.158842,SRV-001,RACK-C,21.6,44.2,272.0,23.2,340.0,361.7,normal
2025-02-17 02:48:04.158842,SRV-002,RACK-A,36.3,50.1,253.0,24.6,137.0,350.8,normal
2025-02-17 02:48:04.158842,SRV-003,RACK-B,24.2,48.9,273.0,23.4,188.0,326.3,normal
2025-02-17 02:48:04.158842,SRV-004,RACK-C,38.3,50.3,255.0,24.8,50.0,366.2,normal
2025-02-17 02:48:04.158842,SRV-005,RACK-A,40.3,40.1,229.0,25.0,270.0,358.9,normal
2025-02-17 02:49:04.158842,SRV-001,RACK-A,31.5,44.1,241.0,24.2,307.0,330.2,normal
2025-02-17 02:49:04.158842,SRV-002,RACK-B,34.7,44.9,244.0,24.5,307.0,351.0,normal
2025-02-17 02:49:04.158842,SRV-003,RACK-C,42.5,50.4,205.0,25.2,50.0,367.5,normal
2025-02-17 02:49:04.158842,SRV-004,RACK-C,28.7,46.3,246.0,23.9,166.0,337.4,normal
2025-02-17 02:49:04.158842,SRV-005,RACK-B,34.6,40.0,232.0,24.5,141.0,332.4,normal
2025-02-17 02:50:04.158842,SRV-001,RACK-B,39.3,47.6,249.0,24.9,141.0,360.4,normal
2025-02-17 02:50:04.158842,SRV-002,RACK-C,40.1,54.2,263.0,25.0,50.0,370.2,normal
2025-02-17 02:50:04.158842,SRV-003,RACK-C,30.2,48.3,226.0,24.0,122.0,294.2,normal
2025-02-17 02:50:04.158842,SRV-004,RACK-C,37.5,49.9,260.0,24.7,74.0,404.0,normal
2025-02-17 02:50:04.158842,SRV-005,RACK-C,30.3,55.1,238.0,24.0,55.0,328.4,normal
2025-02-17 02:51:04.158842,SRV-001,RACK-A,29.5,47.4,236.0,24.0,50.0,372.7,normal
2025-02-17 02:51:04.158842,SRV-002,RACK-C,31.1,44.7,220.0,24.1,317.0,330.4,normal
2025-02-17 02:51:04.158842,SRV-003,RACK-B,28.2,50.6,255.0,23.8,50.0,357.2,normal
2025-02-17 02:51:04.158842,SRV-004,RACK-B,31.6,46.1,242.0,24.2,50.0,308.5,normal
2025-02-17 02:51:04.158842,SRV-005,RACK-A,31.4,44.4,246.0,24.1,50.0,327.4,normal
2025-02-17 02:52:04.158842,SRV-001,RACK-A,32.1,41.3,244.0,24.2,55.0,354.5,normal
2025-02-17 02:52:04.158842,SRV-002,RACK-B,29.4,48.4,253.0,23.9,131.0,330.3,normal
2025-02-17 02:52:04.158842,SRV-003,RACK-A,29.4,48.4,253.0,23.9,181.0,376.6,normal
2025-02-17 02:52:04.158842,SRV-004,RACK-A,32.7,51.3,261.0,24.3,71.0,349.1,normal
2025-02-17 02:52:04.158842,SRV-005,RACK-B,39.6,53.3,270.0,25.0,123.0,363.0,normal
2025-02-17 02:53:04.158842,SRV-001,RACK-A,40.9,51.0,231.0,25.1,56.0,327.0,normal
2025-02-17 02:53:04.158842,SRV-002,RACK-B,38.8,53.5,256.0,24.9,201.0,331.1,normal
2025-02-17 02:53:04.158842,SRV-003,RACK-C,35.0,50.6,279.0,24.5,157.0,351.8,normal
2025-02-17 02:53:04.158842,SRV-004,RACK-B,27.6,49.2,251.0,23.8,64.0,334.7,normal
2025-02-17 02:53:04.158842,SRV-005,RACK-B,38.2,51.3,248.0,24.8,101.0,332.0,normal
2025-02-17 02:54:04.158842,SRV-001,RACK-C,33.9,44.3,260.0,24.4,50.0,367.6,normal
2025-02-17 02:54:04.158842,SRV-002,RACK-A,31.9,47.3,234.0,24.2,342.0,352.1,normal
2025-02-17 02:54:04.158842,SRV-003,RACK-B,31.7,54.6,261.0,24.2,50.0,344.0,normal
2025-02-17 02:54:04.158842,SRV-004,RACK-B,29.7,46.0,244.0,24.0,101.0,331.3,normal
2025-02-17 02:54:04.158842,SRV-005,RACK-A,42.4,55.2,247.0,25.2,216.0,302.0,normal
2025-02-17 02:55:04.158842,SRV-001,RACK-A,95.0,70.7,252.0,30.5,54.0,475.9,warning
2025-02-17 02:55:04.158842,SRV-002,RACK-C,34.2,55.3,224.0,24.4,99.0,309.6,normal
2025-02-17 02:55:04.158842,SRV-003,RACK-A,32.5,54.6,262.0,24.2,223.0,362.1,normal
2025-02-17 02:55:04.158842,SRV-004,RACK-A,24.3,50.6,250.0,23.4,223.0,311.8,normal
2025-02-17 02:55:04.158842,SRV-005,RACK-B,37.0,47.0,280.0,24.7,83.0,387.9,normal
2025-02-17 02:56:04.158842,SRV-001,RACK-C,35.5,53.0,246.0,24.5,166.0,341.7,normal
2025-02-17 02:56:04.158842,SRV-002,RACK-B,29.7,43.1,258.0,24.0,55.0,377.4,normal
2025-02-17 02:56:04.158842,SRV-003,RACK-A,30.6,53.1,253.0,24.1,185.0,361.1,normal
2025-02-17 02:56:04.158842,SRV-004,RACK-C,31.0,50.6,269.0,24.1,277.0,385.8,normal
2025-02-17 02:56:04.158842,SRV-005,RACK-C,32.7,50.0,244.0,24.3,158.0,385.8,normal
2025-02-17 02:57:04.158842,SRV-001,RACK-B,25.0,47.8,238.0,23.5,217.0,305.0,normal
2025-02-17 02:57:04.158842,SRV-002,RACK-B,44.1,54.9,242.0,25.4,109.0,393.7,normal
2025-02-17 02:57:04.158842,SRV-003,RACK-C,31.5,47.2,250.0,24.2,70.0,320.8,normal
2025-02-17 02:57:04.158842,SRV-004,RACK-A,39.1,44.0,266.0,24.9,50.0,415.3,normal
2025-02-17 02:57:04.158842,SRV-005,RACK-A,40.7,45.3,243.0,25.1,50.0,334.8,normal
2025-02-17 02:58:04.158842,SRV-001,RACK-C,34.9,54.5,250.0,24.5,107.0,340.2,normal
2025-02-17 02:58:04.158842,SRV-002,RACK-C,40.6,49.7,259.0,25.1,102.0,376.5,normal
2025-02-17 02:58:04.158842,SRV-003,RACK-A,33.3,52.6,248.0,24.3,50.0,341.9,normal
2025-02-17 02:58:04.158842,SRV-004,RACK-B,33.0,58.0,260.0,24.3,180.0,346.6,normal
2025-02-17 02:58:04.158842,SRV-005,RACK-A,33.1,57.4,244.0,24.3,95.0,354.5,normal
2025-02-17 02:59:04.158842,SRV-001,RACK-A,37.8,51.0,230.0,24.8,50.0,342.0,normal
2025-02-17 02:59:04.158842,SRV-002,RACK-C,37.3,56.8,267.0,24.7,50.0,342.1,normal
2025-02-17 02:59:04.158842,SRV-003,RACK-A,95.0,64.4,291.0,30.5,152.0,481.2,warning
2025-02-17 02:59:04.158842,SRV-004,RACK-A,30.8,44.1,260.0,24.1,78.0,351.6,normal
2025-02-17 02:59:04.158842,SRV-005,RACK-C,41.0,58.1,245.0,25.1,98.0,374.0,normal
2025-02-17 03:00:04.158842,SRV-001,RACK-C,40.9,56.1,261.0,25.5,65.0,414.0,normal
2025-02-17 03:00:04.158842,SRV-002,RACK-B,33.6,49.6,266.0,24.8,50.0,328.4,normal
2025-02-17 03:00:04.158842,SRV-003,RACK-A,38.9,47.3,265.0,25.3,71.0,343.9,normal
2025-02-17 03:00:04.158842,SRV-004,RACK-A,40.4,52.4,299.0,25.5,50.0,365.9,normal
2025-02-17 03:00:04.158842,SRV-005,RACK-C,35.8,51.2,294.0,25.0,93.0,370.2,normal
2025-02-17 03:01:04.158842,SRV-001,RACK-A,44.2,54.0,282.0,25.8,50.0,370.0,normal
2025-02-17 03:01:04.158842,SRV-002,RACK-A,37.3,52.7,273.0,25.1,51.0,350.3,normal
2025-02-17 03:01:04.158842,SRV-003,RACK-C,44.5,60.6,282.0,25.9,50.0,374.3,normal
2025-02-17 03:01:04.158842,SRV-004,RACK-B,30.4,50.7,261.0,24.5,167.0,336.8,normal
2025-02-17 03:01:04.158842,SRV-005,RACK-B,43.8,54.2,267.0,25.8,159.0,301.5,normal
2025-02-17 03:02:04.158842,SRV-001,RACK-C,32.2,54.2,266.0,24.6,146.0,364.0,normal
2025-02-17 03:02:04.158842,SRV-002,RACK-B,46.5,50.2,246.0,26.1,50.0,376.3,normal
2025-02-17 03:02:04.158842,SRV-003,RACK-B,43.9,47.7,251.0,25.8,92.0,340.4,normal
2025-02-17 03:02:04.158842,SRV-004,RACK-B,41.0,50.6,268.0,25.5,86.0,375.0,normal
2025-02-17 03:02:04.158842,SRV-005,RACK-C,40.0,51.9,271.0,25.4,181.0,365.0,normal
2025-02-17 03:03:04.158842,SRV-001,RACK-C,44.6,53.6,276.0,25.9,50.0,354.4,normal
2025-02-17 03:03:04.158842,SRV-002,RACK-A,41.0,53.1,266.0,25.5,99.0,380.5,normal
2025-02-17 03:03:04.158842,SRV-003,RACK-B,45.1,57.6,285.0,25.9,66.0,394.5,normal
2025-02-17 03:03:04.158842,SRV-004,RACK-C,48.6,59.4,256.0,26.3,50.0,379.4,normal
2025-02-17 03:03:04.158842,SRV-005,RACK-B,37.8,51.2,269.0,25.2,185.0,386.1,normal
2025-02-17 03:04:04.158842,SRV-001,RACK-B,42.1,60.4,266.0,25.6,50.0,381.4,normal
2025-02-17 03:04:04.158842,SRV-002,RACK-B,37.3,47.2,278.0,25.1,171.0,348.4,normal
2025-02-17 03:04:04.158842,SRV-003,RACK-A,33.9,44.1,274.0,24.8,50.0,334.7,normal
2025-02-17 03:04:04.158842,SRV-004,RACK-B,35.2,60.4,262.0,24.9,92.0,334.4,normal
2025-02-17 03:04:04.158842,SRV-005,RACK-B,29.7,46.1,272.0,24.4,280.0,327.6,normal
2025-02-17 03:05:04.158842,SRV-001,RACK-B,39.1,46.1,262.0,25.3,91.0,363.3,normal
2025-02-17 03:05:04.158842,SRV-002,RACK-C,28.7,57.4,267.0,24.3,50.0,298.3,normal
2025-02-17 03:05:04.158842,SRV-003,RACK-A,44.8,67.0,268.0,25.9,50.0,373.7,normal
2025-02-17 03:05:04.158842,SRV-004,RACK-A,37.7,53.5,270.0,25.2,50.0,369.6,normal
2025-02-17 03:05:04.158842,SRV-005,RACK-A,32.8,52.4,284.0,24.7,50.0,333.6,normal
2025-02-17 03:06:04.158842,SRV-001,RACK-A,43.0,52.5,291.0,25.7,50.0,371.7,normal
2025-02-17 03:06:04.158842,SRV-002,RACK-C,49.6,52.1,291.0,26.4,472.0,361.7,normal
2025-02-17 03:06:04.158842,SRV-003,RACK-B,43.8,52.2,262.0,25.8,72.0,380.1,normal
2025-02-17 03:06:04.158842,SRV-004,RACK-A,36.2,58.1,263.0,25.0,50.0,314.4,normal
2025-02-17 03:06:04.158842,SRV-005,RACK-C,95.0,71.6,346.0,30.9,50.0,529.0,warning
2025-02-17 03:07:04.158842,SRV-001,RACK-B,31.7,52.1,277.0,24.6,97.0,347.6,normal
2025-02-17 03:07:04.158842,SRV-002,RACK-B,42.9,60.0,231.0,25.7,278.0,330.9,normal
2025-02-17 03:07:04.158842,SRV-003,RACK-C,40.9,56.8,275.0,25.5,83.0,395.7,normal
2025-02-17 03:07:04.158842,SRV-004,RACK-A,37.1,53.6,268.0,25.1,50.0,358.1,normal
2025-02-17 03:07:04.158842,SRV-005,RACK-A,50.7,60.6,275.0,26.5,218.0,416.2,normal
2025-02-17 03:08:04.158842,SRV-001,RACK-A,40.0,58.0,233.0,25.4,230.0,314.7,normal
2025-02-17 03:08:04.158842,SRV-002,RACK-B,37.4,58.6,228.0,25.2,56.0,327.8,normal
2025-02-17 03:08:04.158842,SRV-003,RACK-A,33.5,56.3,276.0,24.8,50.0,331.1,normal
2025-02-17 03:08:04.158842,SRV-004,RACK-C,39.6,53.0,260.0,25.4,50.0,351.2,normal
2025-02-17 03:08:04.158842,SRV-005,RACK-C,41.1,46.8,256.0,25.5,50.0,359.0,normal
2025-02-17 03:09:04.158842,SRV-001,RACK-B,36.2,57.3,275.0,25.0,50.0,366.8,normal
2025-02-17 03:09:04.158842,SRV-002,RACK-C,48.2,56.8,265.0,26.2,50.0,380.5,normal
2025-02-17 03:09:04.158842,SRV-003,RACK-A,43.4,56.4,295.0,25.8,50.0,369.1,normal
2025-02-17 03:09:04.158842,SRV-004,RACK-A,48.3,54.8,264.0,26.2,50.0,355.2,normal
2025-02-17 03:09:04.158842,SRV-005,RACK-C,48.3,56.6,264.0,26.2,50.0,408.3,normal
2025-02-17 03:10:04.158842,SRV-001,RACK-C,48.0,61.0,240.0,26.2,50.0,358.8,normal
2025-02-17 03:10:04.158842,SRV-002,RACK-B,41.2,54.5,260.0,25.5,165.0,357.3,normal
2025-02-17 03:10:04.158842,SRV-003,RACK-B,46.2,51.6,267.0,26.0,320.0,389.1,normal
2025-02-17 03:10:04.158842,SRV-004,RACK-A,48.7,54.0,282.0,26.3,172.0,401.5,normal
2025-02-17 03:10:04.158842,SRV-005,RACK-A,44.0,54.0,277.0,25.8,61.0,395.1,normal
2025-02-17 03:11:04.158842,SRV-001,RACK-A,36.3,48.0,275.0,25.0,406.0,340.0,normal
2025-02-17 03:11:04.158842,SRV-002,RACK-A,40.7,53.0,254.0,25.5,74.0,320.1,normal
2025-02-17 03:11:04.158842,SRV-003,RACK-B,41.2,55.1,259.0,25.5,54.0,347.0,normal
2025-02-17 03:11:04.158842,SRV-004,RACK-B,38.7,54.6,278.0,25.3,267.0,400.7,normal
2025-02-17 03:11:04.158842,SRV-005,RACK-B,45.6,52.9,296.0,26.0,50.0,378.0,normal
2025-02-17 03:12:04.158842,SRV-001,RACK-C,42.0,49.6,288.0,25.6,61.0,352.2,normal
2025-02-17 03:12:04.158842,SRV-002,RACK-C,44.6,67.0,281.0,25.9,76.0,422.0,normal
2025-02-17 03:12:04.158842,SRV-003,RACK-B,48.0,59.5,261.0,26.2,50.0,391.1,normal
2025-02-17 03:12:04.158842,SRV-004,RACK-A,41.7,55.4,294.0,25.6,207.0,382.7,normal
2025-02-17 03:12:04.158842,SRV-005,RACK-C,39.5,45.6,253.0,25.4,50.0,332.2,normal
2025-02-17 03:13:04.158842,SRV-001,RACK-A,42.5,49.5,283.0,25.7,58.0,363.0,normal
2025-02-17 03:13:04.158842,SRV-002,RACK-C,95.0,59.3,264.0,30.9,50.0,491.0,warning
2025-02-17 03:13:04.158842,SRV-003,RACK-A,40.8,59.8,296.0,25.5,50.0,403.0,normal
2025-02-17 03:13:04.158842,SRV-004,RACK-B,45.7,48.4,279.0,26.0,211.0,397.8,normal
2025-02-17 03:13:04.158842,SRV-005,RACK-B,47.0,51.8,265.0,26.1,50.0,385.2,normal
2025-02-17 03:14:04.158842,SRV-001,RACK-A,39.9,52.6,253.0,25.4,200.0,342.0,normal
2025-02-17 03:14:04.158842,SRV-002,RACK-C,44.5,65.6,286.0,25.9,50.0,388.7,normal
2025-02-17 03:14:04.158842,SRV-003,RACK-B,36.7,53.2,259.0,25.1,50.0,340.8,normal
